day,distance,condition,fixed_distance
4,125.58000000000001,Control,97.00250000000001
4,128.8,Control,100.22250000000001
4,101.43,Control,74.06
4,135.24,Control,107.87
4,144.9,Control,117.53
4,132.02,Control,104.65
4,140.07000000000002,Control,112.70000000000002
4,161.0,Control,133.63
4,164.22,Control,136.85
4,146.51000000000002,Control,119.14000000000001
4,117.53,Control,90.16
4,62.790000000000006,Control,35.42
4,64.4,Control,37.03
4,57.96,Control,30.59
4,56.35,Control,28.98
4,61.18000000000001,Control,33.81
4,69.23,Control,41.86
4,130.41,Control,103.03999999999999
4,148.12,Control,120.75
4,165.83,Control,138.46
4,189.98000000000002,Control,162.61
4,204.47,Control,177.1
4,220.57000000000002,Control,193.20000000000002
4,323.61,Control,296.24
4,330.05,Control,302.68
4,346.15000000000003,Control,318.78000000000003
4,400.89000000000004,Control,373.52000000000004
4,505.54,Control,478.17
4,352.59000000000003,Control,325.22
4,355.81,Control,328.44
4,291.41,Control,264.04
4,233.45000000000002,Control,206.08
4,281.75,Control,254.38
4,220.57000000000002,Control,193.20000000000002
4,183.54000000000002,Control,156.17000000000002
4,173.88000000000002,Control,146.51000000000002
4,164.22,Control,136.85
4,138.46,Control,111.09
4,123.97000000000001,Control,96.60000000000001
4,115.92,Control,88.55
4,101.43,Control,74.06
4,74.06,Control,46.69
4,90.16000000000001,Control,62.790000000000006
4,74.06,Control,46.69
4,82.11,Control,54.739999999999995
4,93.38000000000001,Control,66.01
4,117.53,Control,90.16
4,109.48,Control,82.11
4,111.09,Control,83.72
4,138.46,Control,111.09
4,138.46,Control,111.09
4,204.47,Control,177.1
4,296.24,Control,268.87
4,363.86,Control,336.49
4,384.79,Control,357.42
4,363.86,Control,336.49
4,384.79,Control,357.42
4,565.11,Control,537.74
4,558.6700000000001,Control,531.3000000000001
4,400.89000000000004,Control,373.52000000000004
4,421.82000000000005,Control,394.45000000000005
4,520.0300000000001,Control,492.6600000000001
4,536.13,Control,508.76
4,454.02000000000004,Control,426.65000000000003
4,412.16,Control,384.79
4,338.1,Control,310.73
4,376.74,Control,349.37
4,455.63000000000005,Control,428.26000000000005
4,331.66,Control,304.29
4,291.41,Control,264.04
4,275.31,Control,247.94
4,286.58000000000004,Control,259.21000000000004
4,268.87,Control,241.5
4,320.39000000000004,Control,293.02000000000004
4,280.14000000000004,Control,252.77000000000004
4,296.24,Control,268.87
4,268.87,Control,241.5
4,289.8,Control,262.43
4,283.36,Control,255.99
4,249.55,Control,222.18
4,238.28,Control,210.91
4,202.86,Control,175.49
4,170.66,Control,143.29
4,123.97000000000001,Control,96.60000000000001
4,111.09,Control,83.72
4,115.92,Control,88.55
4,128.8,Control,101.43
4,96.60000000000001,Control,69.23
4,106.26,Control,78.89
4,78.89,Control,51.519999999999996
4,67.62,Control,40.25
4,61.18000000000001,Control,33.81
4,37.03,Control,9.66
4,53.13,Control,25.76
4,85.33,Control,57.959999999999994
4,107.87,Control,80.5
4,123.97000000000001,Control,96.60000000000001
4,141.68,Control,114.31
4,156.17000000000002,Control,128.8
4,112.7,Control,85.33
4,91.77000000000001,Control,64.4
4,74.06,Control,46.69
4,57.96,Control,30.59
4,64.4,Control,37.03
4,99.82000000000001,Control,72.45
4,115.92,Control,88.55
4,133.63,Control,106.25999999999999
4,144.9,Control,116.3225
4,144.9,Control,116.3225
4,156.17000000000002,Control,127.59250000000002
4,204.47,Control,175.89249999999998
4,227.01000000000002,Control,198.4325
4,196.42000000000002,Control,167.8425
4,206.08,Control,177.5025
4,138.46,Control,109.88250000000001
4,125.58000000000001,Control,97.00250000000001
4,165.83,Control,137.2525
4,104.65,Control,76.0725
4,98.21000000000001,Control,69.63250000000001
4,74.06,Control,45.4825
4,82.11,Control,53.5325
4,66.01,Control,37.432500000000005
4,85.33,Control,56.7525
4,114.31,Control,85.7325
4,149.73000000000002,Control,121.15250000000002
4,122.36000000000001,Control,93.78250000000001
4,125.58000000000001,Control,97.00250000000001
4,127.19000000000001,Control,98.61250000000001
4,148.12,Control,119.5425
4,167.44,Control,138.86249999999998
4,217.35000000000002,Control,188.7725
4,244.72000000000003,Control,216.1425
4,228.62,Control,200.0425
4,210.91000000000003,Control,182.3325
4,198.03,Control,169.4525
4,167.44,Control,138.86249999999998
4,141.68,Control,113.1025
4,267.26,Control,238.68249999999998
4,442.75,Control,414.1725
4,59.57,Control,30.992499999999996
4,103.04,Control,74.4625
4,48.300000000000004,Control,19.7225
4,94.99000000000001,Control,66.41250000000001
4,165.83,Control,137.2525
4,210.91000000000003,Control,182.3325
4,215.74,Control,187.1625
4,244.72000000000003,Control,216.1425
4,272.09000000000003,Control,243.51250000000002
4,428.26000000000005,Control,399.68250000000006
4,465.29,Control,436.71250000000003
4,373.52000000000004,Control,344.94250000000005
4,350.98,Control,322.40250000000003
4,383.18,Control,354.6025
4,397.67,Control,369.09250000000003
4,322.0,Control,293.4225
4,397.67,Control,369.09250000000003
4,268.87,Control,240.2925
4,281.75,Control,253.17249999999999
4,210.91000000000003,Control,182.3325
4,185.15,Control,156.5725
4,235.06,Control,206.4825
4,162.61,Control,134.0325
4,148.12,Control,119.5425
4,130.41,Control,101.8325
4,177.10000000000002,Control,148.5225
4,189.98000000000002,Control,161.4025
4,206.08,Control,177.5025
4,204.47,Control,175.89249999999998
4,149.73000000000002,Control,121.15250000000002
4,94.99000000000001,Control,66.41250000000001
4,115.92,Control,87.3425
4,57.96,Control,29.382499999999997
4,28.98,Control,0.4024999999999963
4,64.4,Control,35.822500000000005
4,96.60000000000001,Control,68.02250000000001
4,141.68,Control,113.1025
4,127.19000000000001,Control,98.61250000000001
4,173.88000000000002,Control,145.3025
4,180.32000000000002,Control,151.7425
4,273.7,Control,245.12249999999997
4,289.8,Control,261.2225
4,238.28,Control,209.7025
4,246.33,Control,217.7525
4,186.76000000000002,Control,158.1825
4,291.41,Control,262.83250000000004
4,367.08000000000004,Control,338.50250000000005
4,346.15000000000003,Control,317.57250000000005
4,383.18,Control,354.6025
4,376.74,Control,348.1625
4,431.48,Control,402.90250000000003
4,476.56,Control,447.9825
4,532.9100000000001,Control,504.3325000000001
4,647.22,Control,618.6425
4,603.75,Control,575.1725
4,545.7900000000001,Control,517.2125000000001
4,590.87,Control,562.2925
4,536.13,Control,507.5525
4,471.73,Control,443.15250000000003
4,388.01000000000005,Control,359.43250000000006
4,330.05,Control,301.4725
4,262.43,Control,233.8525
4,281.75,Control,253.17249999999999
4,243.11,Control,214.5325
4,238.28,Control,209.7025
4,206.08,Control,177.5025
4,173.88000000000002,Control,145.3025
4,135.24,Control,106.66250000000001
4,94.99000000000001,Control,66.41250000000001
4,77.28,Control,48.7025
4,120.75000000000001,Control,92.17250000000001
4,104.65,Control,76.0725
4,53.13,Control,24.5525
4,54.74,Control,26.162499999999998
4,80.5,Control,51.9225
4,104.65,Control,76.0725
4,135.24,Control,106.66250000000001
4,148.12,Control,119.5425
4,183.54000000000002,Control,154.9625
4,210.91000000000003,Control,182.3325
4,243.11,Control,214.5325
4,239.89000000000001,Control,211.3125
4,259.21000000000004,Control,230.63250000000002
4,299.46000000000004,Control,270.88250000000005
4,301.07,Control,272.4925
4,313.95000000000005,Control,285.37250000000006
4,246.33,Control,217.7525
4,280.14000000000004,Control,251.56250000000003
4,186.76000000000002,Control,158.1825
4,210.91000000000003,Control,182.3325
4,167.44,Control,138.86249999999998
4,128.8,Control,100.22250000000001
4,103.04,Control,74.4625
4,88.55000000000001,Control,59.97250000000001
4,61.18000000000001,Control,32.602500000000006
4,74.06,Control,45.4825
4,37.03,Control,8.452499999999997
4,297.85,Control,269.27250000000004
4,339.71000000000004,Control,311.13250000000005
4,410.55,Control,381.9725
4,397.67,Control,369.09250000000003
4,487.83000000000004,Control,459.25250000000005
4,455.63000000000005,Control,427.05250000000007
4,495.88000000000005,Control,467.30250000000007
4,516.8100000000001,Control,488.2325000000001
4,529.69,Control,501.11250000000007
4,468.51000000000005,Control,439.93250000000006
4,342.93,Control,314.3525
4,442.75,Control,414.1725
4,396.06,Control,367.4825
4,415.38000000000005,Control,386.80250000000007
4,330.05,Control,301.4725
4,280.14000000000004,Control,251.56250000000003
4,281.75,Control,253.17249999999999
4,217.35000000000002,Control,188.7725
4,230.23000000000002,Control,201.6525
4,227.01000000000002,Control,199.64000000000001
4,235.06,Control,207.69
4,305.90000000000003,Control,278.53000000000003
4,310.73,Control,283.36
4,170.66,Control,143.29
4,154.56,Control,127.19
4,146.51000000000002,Control,119.14000000000001
4,132.02,Control,104.65
4,141.68,Control,114.31
4,173.88000000000002,Control,146.51000000000002
4,107.87,Control,80.5
4,86.94000000000001,Control,59.57000000000001
4,61.18000000000001,Control,33.81
4,75.67,Control,48.3
4,96.60000000000001,Control,69.23
4,57.96,Control,30.59
4,96.60000000000001,Control,69.23
4,117.53,Control,90.16
4,109.48,Control,82.11
4,96.60000000000001,Control,69.23
4,96.60000000000001,Control,69.23
4,48.300000000000004,Control,20.930000000000003
4,111.09,Control,83.72
4,119.14,Control,91.77
4,132.02,Control,104.65
4,151.34,Control,123.97
4,180.32000000000002,Control,152.95000000000002
4,191.59,Control,164.22
4,185.15,Control,157.78
4,173.88000000000002,Control,146.51000000000002
4,128.8,Control,101.43
4,159.39000000000001,Control,132.02
4,273.7,Control,246.32999999999998
4,317.17,Control,289.8
4,207.69000000000003,Control,180.32000000000002
4,233.45000000000002,Control,206.08
4,615.02,Control,587.65
1,165.83,Opposite channel,137.2525
1,194.81,Opposite channel,166.2325
1,198.03,Opposite channel,169.4525
1,215.74,Opposite channel,187.1625
1,238.28,Opposite channel,209.7025
1,223.79000000000002,Opposite channel,195.2125
1,191.59,Opposite channel,163.0125
1,183.54000000000002,Opposite channel,154.9625
1,180.32000000000002,Opposite channel,151.7425
1,167.44,Opposite channel,138.86249999999998
1,173.88000000000002,Opposite channel,145.3025
1,151.34,Opposite channel,122.7625
1,104.65,Opposite channel,76.0725
1,85.33,Opposite channel,56.7525
1,82.11,Opposite channel,53.5325
1,104.65,Opposite channel,76.0725
1,122.36000000000001,Opposite channel,93.78250000000001
1,154.56,Opposite channel,125.9825
1,194.81,Opposite channel,166.2325
1,151.34,Opposite channel,122.7625
1,167.44,Opposite channel,138.86249999999998
1,183.54000000000002,Opposite channel,154.9625
1,140.07000000000002,Opposite channel,111.49250000000002
1,149.73000000000002,Opposite channel,121.15250000000002
1,135.24,Opposite channel,106.66250000000001
1,143.29000000000002,Opposite channel,114.71250000000002
1,117.53,Opposite channel,88.9525
1,130.41,Opposite channel,101.8325
1,144.9,Opposite channel,116.3225
1,117.53,Opposite channel,88.9525
1,101.43,Opposite channel,72.8525
1,96.60000000000001,Opposite channel,68.02250000000001
1,94.99000000000001,Opposite channel,66.41250000000001
1,109.48,Opposite channel,80.9025
1,132.02,Opposite channel,103.44250000000001
1,238.28,Opposite channel,209.7025
1,244.72000000000003,Opposite channel,216.1425
1,198.03,Opposite channel,169.4525
1,149.73000000000002,Opposite channel,121.15250000000002
1,228.62,Opposite channel,200.0425
1,228.62,Opposite channel,200.0425
1,228.62,Opposite channel,200.0425
1,288.19,Opposite channel,259.6125
1,223.79000000000002,Opposite channel,195.2125
1,165.83,Opposite channel,137.2525
1,156.17000000000002,Opposite channel,127.59250000000002
1,165.83,Opposite channel,137.2525
1,152.95000000000002,Opposite channel,124.37250000000002
1,138.46,Opposite channel,109.88250000000001
1,132.02,Opposite channel,103.44250000000001
1,109.48,Opposite channel,80.9025
1,78.89,Opposite channel,50.3125
1,101.43,Opposite channel,72.8525
1,88.55000000000001,Opposite channel,59.97250000000001
1,94.99000000000001,Opposite channel,66.41250000000001
1,143.29000000000002,Opposite channel,114.71250000000002
1,140.07000000000002,Opposite channel,111.49250000000002
1,119.14,Opposite channel,90.5625
1,157.78,Opposite channel,129.2025
1,206.08,Opposite channel,177.5025
1,193.20000000000002,Opposite channel,164.6225
1,161.0,Opposite channel,132.42249999999999
1,178.71,Opposite channel,150.1325
1,181.93,Opposite channel,153.3525
1,260.82,Opposite channel,232.24249999999998
1,189.98000000000002,Opposite channel,161.4025
1,157.78,Opposite channel,129.2025
1,130.41,Opposite channel,101.8325
1,114.31,Opposite channel,85.7325
1,94.99000000000001,Opposite channel,66.41250000000001
1,146.51000000000002,Opposite channel,117.93250000000002
1,70.84,Opposite channel,42.2625
1,107.87,Opposite channel,79.2925
1,114.31,Opposite channel,85.7325
1,74.06,Opposite channel,45.4825
1,164.22,Opposite channel,135.64249999999998
1,165.83,Opposite channel,137.2525
1,167.44,Opposite channel,138.86249999999998
1,162.61,Opposite channel,134.0325
1,175.49,Opposite channel,146.9125
1,173.88000000000002,Opposite channel,145.3025
1,162.61,Opposite channel,134.0325
1,130.41,Opposite channel,101.8325
1,91.77000000000001,Opposite channel,63.19250000000001
1,88.55000000000001,Opposite channel,59.97250000000001
1,154.56,Opposite channel,125.9825
1,135.24,Opposite channel,106.66250000000001
1,154.56,Opposite channel,125.9825
1,140.07000000000002,Opposite channel,111.49250000000002
1,117.53,Opposite channel,88.9525
1,91.77000000000001,Opposite channel,63.19250000000001
1,70.84,Opposite channel,42.2625
1,67.62,Opposite channel,39.042500000000004
1,83.72,Opposite channel,55.1425
1,101.43,Opposite channel,72.8525
1,119.14,Opposite channel,90.5625
1,107.87,Opposite channel,79.2925
1,122.36000000000001,Opposite channel,93.78250000000001
1,107.87,Opposite channel,79.2925
1,88.55000000000001,Opposite channel,59.97250000000001
1,146.51000000000002,Opposite channel,117.93250000000002
1,198.03,Opposite channel,169.4525
1,183.54000000000002,Opposite channel,154.9625
1,207.69000000000003,Opposite channel,179.1125
1,193.20000000000002,Opposite channel,164.6225
1,151.34,Opposite channel,122.7625
1,157.78,Opposite channel,129.2025
1,162.61,Opposite channel,134.0325
1,162.61,Opposite channel,134.0325
1,151.34,Opposite channel,122.7625
1,152.95000000000002,Opposite channel,124.37250000000002
1,146.51000000000002,Opposite channel,117.93250000000002
1,151.34,Opposite channel,122.7625
1,167.44,Opposite channel,138.86249999999998
1,151.34,Opposite channel,122.7625
1,138.46,Opposite channel,109.88250000000001
1,127.19000000000001,Opposite channel,98.61250000000001
1,132.02,Opposite channel,103.44250000000001
1,127.19000000000001,Opposite channel,98.61250000000001
1,115.92,Opposite channel,87.3425
1,78.89,Opposite channel,50.3125
1,99.82000000000001,Opposite channel,71.2425
1,144.9,Opposite channel,116.3225
1,149.73000000000002,Opposite channel,121.15250000000002
1,167.44,Opposite channel,138.86249999999998
1,181.93,Opposite channel,153.3525
1,189.98000000000002,Opposite channel,161.4025
1,199.64000000000001,Opposite channel,171.0625
1,159.39000000000001,Opposite channel,130.8125
1,173.88000000000002,Opposite channel,145.3025
1,172.27,Opposite channel,143.6925
1,154.56,Opposite channel,125.9825
1,127.19000000000001,Opposite channel,98.61250000000001
1,133.63,Opposite channel,105.0525
1,91.77000000000001,Opposite channel,63.19250000000001
1,104.65,Opposite channel,76.0725
1,77.28,Opposite channel,48.7025
1,82.11,Opposite channel,53.5325
1,56.35,Opposite channel,27.772499999999997
1,99.82000000000001,Opposite channel,71.2425
1,115.92,Opposite channel,87.3425
1,94.99000000000001,Opposite channel,66.41250000000001
1,82.11,Opposite channel,53.5325
1,67.62,Opposite channel,39.042500000000004
1,75.67,Opposite channel,47.0925
1,90.16000000000001,Opposite channel,61.58250000000001
1,77.28,Opposite channel,48.7025
1,56.35,Opposite channel,27.772499999999997
1,56.35,Opposite channel,27.772499999999997
1,59.57,Opposite channel,30.992499999999996
1,66.01,Opposite channel,37.432500000000005
1,80.5,Opposite channel,51.9225
1,85.33,Opposite channel,56.7525
1,62.790000000000006,Opposite channel,34.212500000000006
1,75.67,Opposite channel,47.0925
1,83.72,Opposite channel,55.1425
1,67.62,Opposite channel,39.042500000000004
1,54.74,Opposite channel,26.162499999999998
1,94.99000000000001,Opposite channel,66.41250000000001
1,62.790000000000006,Opposite channel,34.212500000000006
1,82.11,Opposite channel,53.5325
1,80.5,Opposite channel,51.9225
1,66.01,Opposite channel,37.432500000000005
1,72.45,Opposite channel,43.8725
1,82.11,Opposite channel,53.5325
1,72.45,Opposite channel,43.8725
1,45.080000000000005,Opposite channel,16.5025
1,66.01,Opposite channel,37.432500000000005
1,51.52,Opposite channel,22.9425
1,33.81,Opposite channel,5.232499999999998
1,186.76000000000002,Opposite channel,158.1825
1,210.91000000000003,Opposite channel,182.3325
1,159.39000000000001,Opposite channel,130.8125
1,152.95000000000002,Opposite channel,124.37250000000002
1,115.92,Opposite channel,87.3425
1,101.43,Opposite channel,72.8525
1,91.77000000000001,Opposite channel,63.19250000000001
1,74.06,Opposite channel,45.4825
1,82.11,Opposite channel,53.5325
1,61.18000000000001,Opposite channel,32.602500000000006
1,62.790000000000006,Opposite channel,34.212500000000006
1,78.89,Opposite channel,50.3125
1,93.38000000000001,Opposite channel,64.80250000000001
1,59.57,Opposite channel,30.992499999999996
1,43.470000000000006,Opposite channel,14.892500000000002
1,57.96,Opposite channel,29.382499999999997
1,86.94000000000001,Opposite channel,58.36250000000001
1,107.87,Opposite channel,79.2925
1,80.5,Opposite channel,51.9225
1,48.300000000000004,Opposite channel,19.7225
1,66.01,Opposite channel,37.432500000000005
1,103.04,Opposite channel,74.4625
1,69.23,Opposite channel,40.6525
1,40.25,Opposite channel,11.672499999999996
1,35.42,Opposite channel,6.842499999999998
1,69.23,Opposite channel,40.6525
1,93.38000000000001,Opposite channel,64.80250000000001
1,72.45,Opposite channel,43.8725
1,45.080000000000005,Opposite channel,16.5025
1,46.690000000000005,Opposite channel,18.1125
1,51.52,Opposite channel,22.9425
1,70.84,Opposite channel,42.2625
1,96.60000000000001,Opposite channel,68.02250000000001
1,83.72,Opposite channel,55.1425
1,62.790000000000006,Opposite channel,34.212500000000006
1,78.89,Opposite channel,50.3125
1,69.23,Opposite channel,40.6525
1,99.82000000000001,Opposite channel,71.2425
1,86.94000000000001,Opposite channel,58.36250000000001
1,107.87,Opposite channel,79.2925
1,86.94000000000001,Opposite channel,58.36250000000001
1,74.06,Opposite channel,45.4825
1,82.11,Opposite channel,53.5325
1,104.65,Opposite channel,76.0725
1,133.63,Opposite channel,105.0525
1,154.56,Opposite channel,125.9825
1,114.31,Opposite channel,85.7325
1,88.55000000000001,Opposite channel,59.97250000000001
1,66.01,Opposite channel,37.432500000000005
1,69.23,Opposite channel,40.6525
1,57.96,Opposite channel,29.382499999999997
1,91.77000000000001,Opposite channel,63.19250000000001
1,141.68,Opposite channel,113.1025
1,111.09,Opposite channel,82.5125
1,112.7,Opposite channel,84.1225
1,123.97000000000001,Opposite channel,95.39250000000001
1,206.08,Opposite channel,177.5025
1,188.37,Opposite channel,159.7925
1,177.10000000000002,Opposite channel,148.5225
1,161.0,Opposite channel,132.42249999999999
1,106.26,Opposite channel,77.6825
1,93.38000000000001,Opposite channel,64.80250000000001
1,220.57000000000002,Opposite channel,191.9925
1,162.61,Opposite channel,134.0325
1,123.97000000000001,Opposite channel,95.39250000000001
1,48.300000000000004,Opposite channel,19.7225
1,8.05,Opposite channel,0.0
1,27.37,Opposite channel,0.0
1,77.28,Opposite channel,48.7025
1,111.09,Opposite channel,82.5125
1,90.16000000000001,Opposite channel,61.58250000000001
1,74.06,Opposite channel,45.4825
1,54.74,Opposite channel,26.162499999999998
1,53.13,Opposite channel,24.5525
1,53.13,Opposite channel,24.5525
1,119.14,Opposite channel,90.5625
1,111.09,Opposite channel,82.5125
1,114.31,Opposite channel,85.7325
1,109.48,Opposite channel,80.9025
1,111.09,Opposite channel,82.5125
1,74.06,Opposite channel,45.4825
1,51.52,Opposite channel,22.9425
1,56.35,Opposite channel,27.772499999999997
1,77.28,Opposite channel,48.7025
1,103.04,Opposite channel,74.4625
1,128.8,Opposite channel,100.22250000000001
1,123.97000000000001,Opposite channel,95.39250000000001
1,54.74,Opposite channel,26.162499999999998
1,57.96,Opposite channel,29.382499999999997
1,72.45,Opposite channel,43.8725
1,62.790000000000006,Opposite channel,34.212500000000006
1,57.96,Opposite channel,29.382499999999997
1,91.77000000000001,Opposite channel,63.19250000000001
1,133.63,Opposite channel,105.0525
1,96.60000000000001,Opposite channel,68.02250000000001
1,69.23,Opposite channel,40.6525
1,62.790000000000006,Opposite channel,34.212500000000006
1,46.690000000000005,Opposite channel,18.1125
1,49.910000000000004,Opposite channel,21.3325
1,103.04,Opposite channel,74.4625
1,140.07000000000002,Opposite channel,111.49250000000002
1,122.36000000000001,Opposite channel,93.78250000000001
1,114.31,Opposite channel,85.7325
1,123.97000000000001,Opposite channel,95.39250000000001
1,111.09,Opposite channel,82.5125
1,96.60000000000001,Opposite channel,68.02250000000001
1,72.45,Opposite channel,43.8725
1,64.4,Opposite channel,35.822500000000005
1,88.55000000000001,Opposite channel,59.97250000000001
1,80.5,Opposite channel,51.9225
1,49.910000000000004,Opposite channel,21.3325
1,75.67,Opposite channel,47.0925
1,104.65,Opposite channel,76.0725
1,143.29000000000002,Opposite channel,114.71250000000002
1,159.39000000000001,Opposite channel,130.8125
1,162.61,Opposite channel,134.0325
1,143.29000000000002,Opposite channel,114.71250000000002
1,148.12,Opposite channel,119.5425
2,133.63,Opposite channel,105.0525
2,133.63,Opposite channel,105.0525
2,114.31,Opposite channel,85.7325
2,169.05,Opposite channel,140.4725
2,180.32000000000002,Opposite channel,151.7425
2,207.69000000000003,Opposite channel,179.1125
2,225.4,Opposite channel,196.8225
2,259.21000000000004,Opposite channel,230.63250000000002
2,265.65000000000003,Opposite channel,237.07250000000002
2,336.49,Opposite channel,307.9125
2,371.91,Opposite channel,343.33250000000004
2,431.48,Opposite channel,402.90250000000003
2,415.38000000000005,Opposite channel,386.80250000000007
2,338.1,Opposite channel,309.52250000000004
2,294.63,Opposite channel,266.0525
2,299.46000000000004,Opposite channel,270.88250000000005
2,275.31,Opposite channel,246.7325
2,249.55,Opposite channel,220.9725
2,199.64000000000001,Opposite channel,171.0625
2,233.45000000000002,Opposite channel,204.8725
2,169.05,Opposite channel,140.4725
2,246.33,Opposite channel,217.7525
2,130.41,Opposite channel,101.8325
2,227.01000000000002,Opposite channel,198.4325
2,218.96,Opposite channel,190.3825
2,270.48,Opposite channel,241.9025
2,378.35,Opposite channel,349.77250000000004
2,407.33000000000004,Opposite channel,378.75250000000005
2,354.20000000000005,Opposite channel,325.62250000000006
2,357.42,Opposite channel,328.84250000000003
2,436.31,Opposite channel,407.7325
2,454.02000000000004,Opposite channel,425.44250000000005
2,452.41,Opposite channel,423.83250000000004
2,454.02000000000004,Opposite channel,425.44250000000005
2,410.55,Opposite channel,381.9725
2,478.17,Opposite channel,449.59250000000003
2,495.88000000000005,Opposite channel,467.30250000000007
2,521.64,Opposite channel,493.0625
2,545.7900000000001,Opposite channel,517.2125000000001
2,526.47,Opposite channel,497.89250000000004
2,547.4,Opposite channel,518.8225
2,537.74,Opposite channel,509.1625
2,568.33,Opposite channel,539.7525
2,584.4300000000001,Opposite channel,555.8525000000001
2,615.02,Opposite channel,586.4425
2,565.11,Opposite channel,536.5325
2,507.15000000000003,Opposite channel,478.57250000000005
2,521.64,Opposite channel,493.0625
2,473.34000000000003,Opposite channel,444.76250000000005
2,447.58000000000004,Opposite channel,419.00250000000005
2,405.72,Opposite channel,377.14250000000004
2,383.18,Opposite channel,354.6025
2,413.77000000000004,Opposite channel,385.19250000000005
2,373.52000000000004,Opposite channel,344.94250000000005
2,317.17,Opposite channel,288.59250000000003
2,333.27000000000004,Opposite channel,304.69250000000005
2,265.65000000000003,Opposite channel,237.07250000000002
2,223.79000000000002,Opposite channel,195.2125
2,164.22,Opposite channel,135.64249999999998
2,115.92,Opposite channel,87.3425
2,75.67,Opposite channel,47.0925
2,132.02,Opposite channel,103.44250000000001
2,167.44,Opposite channel,138.86249999999998
2,236.67000000000002,Opposite channel,208.0925
2,207.69000000000003,Opposite channel,179.1125
2,243.11,Opposite channel,214.5325
2,254.38000000000002,Opposite channel,225.8025
2,305.90000000000003,Opposite channel,277.32250000000005
2,323.61,Opposite channel,295.0325
2,346.15000000000003,Opposite channel,317.57250000000005
2,429.87,Opposite channel,401.2925
2,476.56,Opposite channel,447.9825
2,405.72,Opposite channel,377.14250000000004
2,383.18,Opposite channel,354.6025
2,402.5,Opposite channel,373.9225
2,360.64000000000004,Opposite channel,332.06250000000006
2,397.67,Opposite channel,369.09250000000003
2,318.78000000000003,Opposite channel,290.20250000000004
2,330.05,Opposite channel,301.4725
2,333.27000000000004,Opposite channel,304.69250000000005
2,283.36,Opposite channel,254.7825
2,341.32,Opposite channel,312.7425
2,251.16000000000003,Opposite channel,222.5825
2,220.57000000000002,Opposite channel,191.9925
2,207.69000000000003,Opposite channel,179.1125
2,181.93,Opposite channel,153.3525
2,161.0,Opposite channel,132.42249999999999
2,186.76000000000002,Opposite channel,158.1825
2,199.64000000000001,Opposite channel,171.0625
2,244.72000000000003,Opposite channel,216.1425
2,313.95000000000005,Opposite channel,285.37250000000006
2,241.50000000000003,Opposite channel,212.9225
2,196.42000000000002,Opposite channel,167.8425
2,152.95000000000002,Opposite channel,124.37250000000002
2,115.92,Opposite channel,87.3425
2,61.18000000000001,Opposite channel,32.602500000000006
2,133.63,Opposite channel,105.0525
2,149.73000000000002,Opposite channel,121.15250000000002
2,220.57000000000002,Opposite channel,191.9925
2,230.23000000000002,Opposite channel,201.6525
2,260.82,Opposite channel,232.24249999999998
2,257.6,Opposite channel,229.0225
2,201.25,Opposite channel,172.67249999999999
2,175.49,Opposite channel,146.9125
2,228.62,Opposite channel,200.0425
2,186.76000000000002,Opposite channel,158.1825
2,167.44,Opposite channel,138.86249999999998
2,193.20000000000002,Opposite channel,164.6225
2,198.03,Opposite channel,169.4525
2,125.58000000000001,Opposite channel,97.00250000000001
2,162.61,Opposite channel,134.0325
2,103.04,Opposite channel,74.4625
2,114.31,Opposite channel,85.7325
2,133.63,Opposite channel,105.0525
2,107.87,Opposite channel,79.2925
2,191.59,Opposite channel,163.0125
2,165.83,Opposite channel,137.2525
2,181.93,Opposite channel,153.3525
2,175.49,Opposite channel,146.9125
2,175.49,Opposite channel,146.9125
2,173.88000000000002,Opposite channel,145.3025
2,123.97000000000001,Opposite channel,95.39250000000001
2,103.04,Opposite channel,74.4625
2,127.19000000000001,Opposite channel,98.61250000000001
2,91.77000000000001,Opposite channel,63.19250000000001
2,128.8,Opposite channel,100.22250000000001
2,119.14,Opposite channel,90.5625
2,111.09,Opposite channel,82.5125
2,107.87,Opposite channel,79.2925
2,90.16000000000001,Opposite channel,61.58250000000001
2,130.41,Opposite channel,101.8325
2,143.29000000000002,Opposite channel,114.71250000000002
2,151.34,Opposite channel,122.7625
2,156.17000000000002,Opposite channel,127.59250000000002
2,183.54000000000002,Opposite channel,154.9625
2,214.13000000000002,Opposite channel,185.5525
2,227.01000000000002,Opposite channel,198.4325
2,330.05,Opposite channel,301.4725
2,312.34000000000003,Opposite channel,283.76250000000005
2,280.14000000000004,Opposite channel,251.56250000000003
2,283.36,Opposite channel,254.7825
2,309.12,Opposite channel,280.5425
2,325.22,Opposite channel,296.64250000000004
2,357.42,Opposite channel,328.84250000000003
2,397.67,Opposite channel,369.09250000000003
2,289.8,Opposite channel,261.2225
2,315.56,Opposite channel,286.9825
2,262.43,Opposite channel,233.8525
2,267.26,Opposite channel,238.68249999999998
2,246.33,Opposite channel,217.7525
2,586.0400000000001,Opposite channel,557.4625000000001
2,536.13,Opposite channel,507.5525
2,521.64,Opposite channel,493.0625
2,478.17,Opposite channel,449.59250000000003
2,465.29,Opposite channel,436.71250000000003
2,408.94,Opposite channel,380.3625
2,429.87,Opposite channel,401.2925
2,373.52000000000004,Opposite channel,344.94250000000005
2,386.40000000000003,Opposite channel,357.82250000000005
2,386.40000000000003,Opposite channel,357.82250000000005
2,344.54,Opposite channel,315.96250000000003
